epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,1516.4,0.67141,0.36359,0.79202,0.93473,0.96667,0.98186,0.79054,0.69657,0.38121,0.77448,2.75441e-05,2.75441e-05,2.75441e-05
185,1524.75,0.68453,0.36888,0.79328,0.94557,0.96061,0.98226,0.79258,0.69921,0.38781,0.77468,2.55513e-05,2.55513e-05,2.55513e-05
186,1533.9,0.56438,0.32792,0.79123,0.93232,0.96015,0.97735,0.79314,0.70209,0.3963,0.77533,2.36769e-05,2.36769e-05,2.36769e-05
187,1542.27,0.56849,0.32882,0.79369,0.93879,0.95758,0.9798,0.796,0.6997,0.39394,0.77518,2.19212e-05,2.19212e-05,2.19212e-05
188,1550.67,0.57483,0.32335,0.79234,0.92023,0.97884,0.98056,0.79412,0.70461,0.39005,0.77552,2.02847e-05,2.02847e-05,2.02847e-05
189,1559.05,0.5662,0.32274,0.79373,0.93601,0.96364,0.97923,0.79199,0.70331,0.38772,0.77528,1.87678e-05,1.87678e-05,1.87678e-05
190,1567.44,0.57314,0.31892,0.79229,0.93106,0.96667,0.98039,0.79253,0.70137,0.38998,0.7753,1.73709e-05,1.73709e-05,1.73709e-05
191,1575.74,0.55842,0.31918,0.79224,0.9303,0.97077,0.98039,0.79142,0.70094,0.38982,0.77624,1.60943e-05,1.60943e-05,1.60943e-05
192,1584.07,0.57391,0.32689,0.79385,0.92586,0.9697,0.98,0.79066,0.69969,0.38494,0.7753,1.49383e-05,1.49383e-05,1.49383e-05
193,1592.48,0.56426,0.31866,0.78965,0.92547,0.9697,0.97915,0.79513,0.69583,0.39128,0.77565,1.39032e-05,1.39032e-05,1.39032e-05
194,1600.94,0.55061,0.31617,0.79002,0.93421,0.9697,0.98079,0.79409,0.69875,0.38653,0.77574,1.29893e-05,1.29893e-05,1.29893e-05
195,1609.25,0.56974,0.32075,0.79166,0.93909,0.9697,0.98137,0.79583,0.6944,0.38935,0.77575,1.21968e-05,1.21968e-05,1.21968e-05
196,1617.62,0.57054,0.32086,0.79484,0.94067,0.9697,0.98187,0.79438,0.69582,0.38841,0.77561,1.15259e-05,1.15259e-05,1.15259e-05
197,1625.95,0.5686,0.31416,0.79615,0.94044,0.96667,0.98173,0.79344,0.69522,0.38937,0.77532,1.09768e-05,1.09768e-05,1.09768e-05
198,1634.27,0.55244,0.31781,0.78713,0.92466,0.96701,0.97991,0.79121,0.69407,0.39435,0.77526,1.05495e-05,1.05495e-05,1.05495e-05
199,1642.63,0.56613,0.32289,0.79616,0.92453,0.96524,0.97966,0.794,0.69641,0.39046,0.77477,1.02443e-05,1.02443e-05,1.02443e-05
200,1651.08,0.53146,0.30888,0.79046,0.92947,0.96364,0.98018,0.79276,0.69771,0.39268,0.77538,1.00611e-05,1.00611e-05,1.00611e-05
